gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3337731019	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/90808816	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Asclepias	Asclepias lemmonii		SPECIES	Asclepias lemmonii A.Gray	Asclepias lemmonii		US		Arizona	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	31.871	-109.187272	10.0						2021-08-08T07:25:43	8	8	2021	3170287	3170287	HUMAN_OBSERVATION	iNaturalist	Observations	90808816		dionaea	2021-08-12T00:55:42	CC_BY_NC_4_0	gkonings	gkonings			2022-02-15T02:51:44.988Z	StillImage	COORDINATE_ROUNDED
3337693015	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/90124763	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Asclepias	Asclepias lemmonii		SPECIES	Asclepias lemmonii A.Gray	Asclepias lemmonii		US		Arizona	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	31.873253	-109.185045	8347.0						2021-08-04T07:53:36	4	8	2021	3170287	3170287	HUMAN_OBSERVATION	iNaturalist	Observations	90124763		dionaea	2021-08-06T12:00:43	CC_BY_NC_4_0	valleygal	valleygal			2022-02-15T03:14:48.609Z	StillImage	COORDINATE_ROUNDED
3333322774	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/88342346	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Asclepias	Asclepias lemmonii		SPECIES	Asclepias lemmonii A.Gray	Asclepias lemmonii		US		Arizona	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	31.446976	-110.308077	19.0						2021-07-15T11:44:57	15	7	2021	3170287	3170287	HUMAN_OBSERVATION	iNaturalist	Observations	88342346		Dan Beckman	2021-07-25T07:28:10	CC_BY_NC_4_0	Caleb Helsel	Caleb Helsel			2022-02-15T02:27:08.434Z	StillImage	COORDINATE_ROUNDED
3333195456	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/89001734	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Asclepias	Asclepias lemmonii		SPECIES	Asclepias lemmonii A.Gray	Asclepias lemmonii		US		Arizona	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	31.872567	-109.186012	3.0						2021-07-28T13:39:13	28	7	2021	3170287	3170287	HUMAN_OBSERVATION	iNaturalist	Observations	89001734		dionaea	2021-07-29T05:26:13	CC_BY_NC_4_0	cassielouwho2	cassielouwho2			2022-02-15T02:02:15.843Z	StillImage	COORDINATE_ROUNDED
3311007406	37e95be3-cbba-480e-b120-3da7014b38ae	urn:catalog:FZ-UACH:UACH-HER:2475:00b8621dd2a0536caf6eaf0017517e65	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Asclepias	Asclepias lemmonii		SPECIES	Asclepias lemmonii A.Gray	Asclepias lemmonii	A. Gray, 1883	MX	Sierra azul	Chihuahua	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	28.545101	-106.257004			828.5	828.5	0.0	0.0	2010-06-18T00:00:00	18	6	2010	3170287	3170287	PRESERVED_SPECIMEN	FZ-UACH	UACH-HER	2475		Quintana; Vega		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Vega			2022-01-29T10:09:32.851Z		COORDINATE_ROUNDED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
3308457800	8016518a-f762-11e1-a439-00145eb45e9a	urn:catalog:IBUNAM:MEXU:617299:8bccab4ed82e72d489d1da1acf1a2d47	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Asclepias	Asclepias lemmonii		SPECIES	Asclepias lemmonii A.Gray	Asclepias lemmonii	A. Gray, 1883	MX	5 miles northwest of Talayotes on road to Yecora.	Sonora	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	28.26	-108.7925	60.0		1500.0				1987-08-12T00:00:00	12	8	1987	3170287	3170287	PRESERVED_SPECIMEN	IBUNAM	MEXU	617299		Mark Fishbein		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	P. S. Martín; M. Quinn; A. Martin; S. Kryzanowski			2022-01-29T19:49:30.406Z		GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION
3308424864	8016518a-f762-11e1-a439-00145eb45e9a	urn:catalog:IBUNAM:MEXU:547113:15f4b65852c3691d84a299f88501ad31	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Asclepias	Asclepias lemmonii		SPECIES	Asclepias lemmonii A.Gray	Asclepias lemmonii	A. Gray, 1883	MX	A 26 km al SW de Col. Juárez. Brecha a Ignacio Zaragoza.	Chihuahua	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862									1984-07-15T00:00:00	15	7	1984	3170287	3170287	PRESERVED_SPECIMEN	IBUNAM	MEXU	547113		S. P. Lynch		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	P. Tenorio L.; C. Romero de T.			2022-01-29T19:49:26.937Z		TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION
3308380708	8016518a-f762-11e1-a439-00145eb45e9a	urn:catalog:IBUNAM:MEXU:547112:06458dc5b9539e3c9d200792a0a34a0e	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Asclepias	Asclepias lemmonii		SPECIES	Asclepias lemmonii A.Gray	Asclepias lemmonii	A. Gray, 1883	MX	12 km al W de El Talayote.	Sonora	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862					1750.0				1985-09-30T00:00:00	30	9	1985	3170287	3170287	PRESERVED_SPECIMEN	IBUNAM	MEXU	547112		S. P. Lynch		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	P. Tenorio L.; C. Romero de T.; J. Ignacio S.; Patricia Dávila			2022-01-29T19:49:21.844Z		TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION
3308351019	8016518a-f762-11e1-a439-00145eb45e9a	urn:catalog:IBUNAM:MEXU:482921:2997ceb002cd78c06da2750136d365a4	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Asclepias	Asclepias lemmonii		SPECIES	Asclepias lemmonii A.Gray	Asclepias lemmonii	A. Gray, 1883	MX	Parque Nacional de la Cascada de Basaseachic.	Chihuahua	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862					1800.0				1987-09-14T00:00:00	14	9	1987	3170287	3170287	PRESERVED_SPECIMEN	IBUNAM	MEXU	482921		Mark Fishbein		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Richard Spellenberg; D. Jewell			2022-01-29T19:49:21.047Z		TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION
3307747438	8016518a-f762-11e1-a439-00145eb45e9a	urn:catalog:IBUNAM:MEXU:440070:3183a2c992d1e908358e140c69c1155f	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Asclepias	Asclepias lemmonii		SPECIES	Asclepias lemmonii A.Gray	Asclepias lemmonii	A. Gray, 1883	MX	Mapula Mts.	Chihuahua	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862									1886-09-05T00:00:00	5	9	1886	3170287	3170287	PRESERVED_SPECIMEN	IBUNAM	MEXU	440070		Verónica Juárez Jaimes		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	C. G. Pringle			2022-01-29T19:48:20.868Z		TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION
